"MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence","MiscFeature","MoSold","SaleType","SaleCondition","type","housse_age","garage_age","remod_since"
"50","RM",52,6240,"No.alley.access","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","7","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf","No",966,966,"Ex","Y","SBrkr",1014,412,"No",1426,"0","0","1","0","3","1","TA","6","Typ","1","Gd","Detchd","Unf","1",230,"Fa","TA","Y",174,"No","Yes","No","No","GdPrv","None","7","WD","Normal","test",">80",">60","1"
"50","RM",51,6120,"No.alley.access","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","6","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","BrkTil","TA","TA","No","ALQ",351,"Unf","No",405,756,"Gd","Y","FuseA",903,378,"No",1281,"1","0","1","0","2","1","Gd","6","Typ","0","No.Fireplace","Detchd","Unf","2",379,"TA","TA","Y",25,"No","No","No","No","None","None","8","WD","Normal","test",">80",">60",">60"
"70","RM",47,7755,"No.alley.access","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story","6","8","Gable","Wd Sdng","Wd Sdng","None","None","TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf","No",1100,1100,"Ex","Y","FuseA",1100,1164,"No",2264,"0","0","2","1","4","1","TA","8","Typ","0","No.Fireplace","Detchd","Unf","1",408,"TA","TA","Y",0,"Yes","No","No","No","MnPrv","None","5","WD","Normal","test",">80",">60","1"
"50","RL",60,8850,"Pave","Reg","Bnk","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","6","7","Gable","Wd Sdng","Wd Shng","None","None","TA","Gd","PConc","TA","TA","No","Unf",0,"Unf","No",768,768,"Ex","Y","SBrkr",752,624,"No",1376,"0","0","1","0","3","1","Gd","7","Typ","0","No.Fireplace","Detchd","Unf","2",576,"TA","TA","P",0,"Yes","Yes","No","No","None","None","2","WD","Normal","test",">80","4",">60"
"50","RL",60,8550,"No.alley.access","Reg","Lvl","Inside","Gtl","BrkSide","RRAn","1Fam","1.5Fin","5","5","Gable","HdBoard","HdBoard","None","None","TA","TA","PConc","Fa","TA","No","Unf",0,"Unf","No",750,750,"TA","Y","SBrkr",960,356,"No",1316,"0","0","1","0","4","1","TA","7","Typ","0","No.Fireplace","Detchd","Unf","2",576,"TA","TA","Y",0,"No","No","No","No","None","None","10","ConLw","Family","test",">80","5",">60"
"70","RM",58.7,5700,"No.alley.access","IR1","Lvl","Corner","Gtl","OldTown","Feedr","1Fam","2Story","7","6","Gable","Wd Sdng","Wd Shng","None","None","TA","TA","BrkTil","TA","TA","No","Rec",336,"Unf","No",336,672,"Gd","N","FuseA",672,672,"No",1344,"1","0","1","1","3","1","Gd","6","Typ","1","Gd","Attchd","Unf","2",456,"TA","TA","Y",0,"No","Yes","No","No","GdPrv","None","9","WD","Normal","test",">80","4","2"
"45","RM",40,5680,"Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin","5","4","Gable","AsbShng","AsbShng","None","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf","No",592,592,"TA","N","FuseA",933,240,"No",1173,"0","0","2","0","3","1","TA","7","Typ","0","No.Fireplace","Detchd","Unf","1",240,"TA","Fa","Y",0,"Yes","Yes","No","No","MnPrv","None","9","WD","AdjLand","test",">80",">60",">60"
"50","RM",40,5680,"Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin","5","3","Gable","AsbShng","AsbShng","None","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf","No",969,969,"TA","N","FuseA",969,245,"No",1214,"0","0","1","0","2","1","TA","6","Typ","0","No.Fireplace","Detchd","Unf","1",216,"TA","TA","N",0,"No","Yes","No","No","MnPrv","None","9","WD","AdjLand","test",">80",">60",">60"
"80","RM",120,13200,"No.alley.access","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","SLvl","6","6","Gable","HdBoard","HdBoard","BrkFace","1","TA","TA","CBlock","TA","TA","No","BLQ",375,"Unf","No",366,741,"Fa","Y","SBrkr",1497,797,"No",2294,"0","0","3","0","5","1","TA","9","Typ","1","Gd","Attchd","Unf","2",658,"TA","TA","Y",0,"Yes","No","No","No","None","None","4","WD","Normal","test","5","5","3"
"60","RM",60,9780,"Grvl","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","2Story","7","9","Gable","VinylSd","VinylSd","None","None","TA","Ex","CBlock","TA","TA","No","LwQ",354,"Rec","Yes",224,976,"Ex","Y","SBrkr",976,976,"No",1952,"0","0","1","1","4","1","Gd","8","Typ","2","TA","Detchd","Fin","1",299,"TA","TA","Y",285,"No","No","No","Yes","None","None","4","WD","Normal","test","5",">60","1"
"50","RM",60,10320,"Grvl","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin","6","5","Gable","MetalSd","MetalSd","None","None","TA","TA","CBlock","TA","Fa","No","LwQ",375,"Unf","No",763,1138,"Gd","Y","SBrkr",1138,1042,"No",2180,"0","0","1","1","3","1","TA","7","Typ","1","Gd","Detchd","Unf","2",720,"TA","TA","N",0,"No","Yes","No","No","None","None","5","WD","Normal","test",">80","1",">60"
"190","RM",52,4330,"Grvl","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","2fmCon","1.5Fin","4","6","Gable","MetalSd","MetalSd","None","None","TA","TA","BrkTil","Fa","TA","No","Rec",681,"ALQ","Yes",0,808,"TA","Y","SBrkr",838,477,"No",1315,"1","0","2","0","3","1","TA","5","Typ","0","No.Fireplace","Detchd","RFn","2",436,"TA","TA","Y",0,"No","No","No","No","None","None","2","COD","Abnorml","test","5","6","3"
"50","RM",60,10320,"Grvl","Reg","Lvl","Corner","Gtl","IDOTRR","Artery","1Fam","1.5Fin","4","1","Gable","Wd Sdng","Wd Sdng","None","None","Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf","No",771,771,"Fa","Y","SBrkr",866,504,"Yes",1484,"0","0","2","0","3","1","TA","6","Typ","0","No.Fireplace","Detchd","Unf","1",264,"TA","Fa","N",14,"Yes","No","No","Yes","None","None","9","COD","Abnorml","test",">80",">60",">60"
"70","RL",107,12888,"No.alley.access","Reg","Bnk","Inside","Gtl","Sawyer","Feedr","1Fam","2Story","7","8","Gable","Wd Sdng","Wd Sdng","None","None","TA","Gd","CBlock","TA","TA","No","ALQ",288,"Unf","No",717,1005,"TA","Y","SBrkr",1262,1005,"No",2267,"1","0","1","1","3","1","TA","7","Typ","2","Gd","Attchd","Fin","2",498,"TA","TA","Y",521,"No","No","No","No","None","None","4","WD","Normal","test","6",">60","2"
"190","RL",59,4484,"No.alley.access","IR1","Lvl","Corner","Gtl","SWISU","Norm","2fmCon","1.5Fin","5","6","Gable","Plywood","Plywood","None","None","TA","TA","CBlock","TA","TA","No","ALQ",485,"Unf","No",187,672,"TA","N","SBrkr",778,504,"No",1282,"1","0","1","0","2","1","TA","4","Typ","0","No.Fireplace","Detchd","Unf","1",240,"TA","TA","Y",0,"Yes","No","No","No","MnPrv","None","7","WD","Normal","test","6",">60","2"
"190","RL",75,11235,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","2fmCon","SFoyer","5","5","Gable","HdBoard","HdBoard","None","None","TA","TA","CBlock","Gd","TA","Av","ALQ",925,"Unf","No",0,925,"TA","Y","SBrkr",999,0,"No",999,"1","0","1","0","3","1","TA","6","Typ","0","No.Fireplace","Detchd","Unf","1",308,"TA","TA","Y",40,"Yes","No","No","No","MnPrv","None","3","WD","Normal","test","5","5","3"
"85","RL",75,11235,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SFoyer","5","5","Gable","HdBoard","HdBoard","BrkFace","1","TA","TA","CBlock","Gd","TA","Av","BLQ",785,"Unf","No",635,1420,"Gd","Y","SBrkr",1452,0,"No",1452,"1","0","1","0","2","1","TA","6","Min2","1","TA","Detchd","Unf","2",572,"TA","TA","Y",92,"No","Yes","No","No","None","None","11","WD","Normal","test","5","5","2"
"20","RL",62,14299,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Feedr","1Fam","1Story","4","3","Gable","HdBoard","HdBoard","None","None","TA","TA","CBlock","TA","TA","No","Rec",513,"LwQ","Yes",348,1005,"TA","Y","SBrkr",1005,0,"No",1005,"1","0","1","0","3","1","TA","5","Typ","0","No.Fireplace","Detchd","Unf","2",440,"TA","TA","N",0,"No","No","No","No","MnPrv","None","7","WD","Normal","test","5","5","3"
"80","RL",65,14149,"No.alley.access","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SLvl","5","8","Hip","HdBoard","HdBoard","BrkFace","1","Gd","Gd","CBlock","TA","TA","Gd","LwQ",68,"BLQ","Yes",190,980,"TA","Y","SBrkr",1020,0,"No",1020,"0","1","2","0","3","1","TA","5","Typ","1","Po","Detchd","Unf","2",528,"TA","TA","Y",0,"No","No","No","No","None","None","5","WD","Normal","test","5","5","1"
"20","RL",76.58,11677,"No.alley.access","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","4","Gable","HdBoard","HdBoard","BrkFace","2","TA","TA","CBlock","TA","TA","Av","Rec",249,"BLQ","Yes",30,1040,"TA","Y","SBrkr",1040,0,"No",1040,"1","0","1","0","3","1","TA","6","Typ","0","No.Fireplace","Attchd","RFn","1",264,"TA","TA","Y",0,"Yes","No","No","No","MnPrv","None","2","WD","Normal","test","5","5","3"
"190","RL",70,8425,"No.alley.access","Reg","Lvl","FR3","Gtl","Sawyer","Feedr","2fmCon","1Story","5","6","Gable","HdBoard","HdBoard","None","None","TA","TA","CBlock","Gd","TA","Av","GLQ",748,"Unf","No",20,768,"Gd","Y","SBrkr",868,0,"No",868,"1","0","1","0","2","1","TA","6","Typ","0","No.Fireplace","Detchd","Unf","2",576,"TA","TA","Y",138,"No","No","No","No","GdPrv","None","5","WD","Normal","test","4","3","2"
"20","RL",86,8665,"No.alley.access","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5","Gable","HdBoard","HdBoard","BrkFace","1","TA","TA","CBlock","TA","TA","Mn","Rec",168,"BLQ","Yes",420,876,"TA","Y","SBrkr",897,0,"No",897,"0","0","1","0","3","1","TA","5","Typ","0","No.Fireplace","Attchd","RFn","1",264,"TA","TA","Y",0,"No","No","No","No","None","None","1","WD","Normal","test","5","5","3"
"20","RL",72.08,8398,"No.alley.access","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5","Gable","MetalSd","MetalSd","BrkFace","2","TA","Gd","CBlock","TA","TA","No","LwQ",114,"BLQ","Yes",300,943,"TA","Y","SBrkr",943,0,"No",943,"1","0","1","0","2","1","TA","5","Typ","0","No.Fireplace","Detchd","Unf","2",528,"TA","TA","Y",132,"No","No","No","No","None","None","6","WD","Normal","test","5","4","3"
"20","RL",69.82,8169,"No.alley.access","Reg","Lvl","Corner","Gtl","Sawyer","Feedr","1Fam","1Story","5","7","Gable","Plywood","Plywood","None","None","TA","Gd","CBlock","TA","TA","No","Rec",216,"ALQ","Yes",261,912,"Ex","Y","SBrkr",912,0,"No",912,"1","0","1","0","3","1","Gd","6","Typ","0","No.Fireplace","Detchd","Unf","1",315,"TA","TA","Y",204,"No","No","No","No","MnPrv","None","7","WD","Normal","test","5","5","3"
"20","RL",81,14175,"No.alley.access","Reg","Bnk","Inside","Mod","Sawyer","PosA","1Fam","1Story","5","5","Hip","BrkFace","BrkFace","None","None","TA","TA","CBlock","TA","TA","No","Rec",386,"ALQ","Yes",332,1240,"Gd","Y","SBrkr",1375,0,"No",1375,"1","0","1","0","3","1","TA","6","Typ","1","Gd","Attchd","Unf","1",323,"TA","TA","Y",0,"No","No","No","No","None","None","12","WD","Normal","test","5","6","1"
"60","RL",99,16779,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Feedr","1Fam","2Story","5","4","Gable","Wd Sdng","Wd Sdng","BrkFace","2","TA","Fa","CBlock","Gd","TA","No","BLQ",267,"Unf","No",404,671,"Fa","Y","SBrkr",1567,1087,"No",2654,"0","0","3","0","4","1","TA","11","Mod","1","Gd","Attchd","Unf","2",638,"TA","TA","Y",128,"Yes","No","No","No","None","Yes","5","WD","Normal","test",">80",">60","1"
"50","RL",70,6960,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1.5Fin","7","8","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","BrkTil","TA","TA","No","ALQ",258,"Unf","No",422,680,"Ex","Y","FuseA",798,504,"No",1302,"0","0","1","1","2","1","Gd","6","Typ","2","Gd","Attchd","Unf","1",224,"TA","TA","Y",0,"No","No","No","Yes","MnPrv","None","7","WD","Normal","test","6",">60","1"
"20","RL",91,11375,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","6","5","Gable","VinylSd","VinylSd","None","None","TA","TA","CBlock","TA","TA","No","Rec",736,"Unf","No",231,967,"TA","Y","SBrkr",1299,0,"No",1299,"0","0","1","0","3","1","Gd","6","Typ","1","TA","Attchd","Unf","2",494,"TA","TA","Y",81,"No","Yes","No","No","None","None","10","WD","Normal","test","5","6","1"
"20","RL",85,13770,"No.alley.access","Reg","Lvl","Corner","Gtl","Sawyer","Feedr","1Fam","1Story","5","6","Gable","Plywood","Plywood","BrkFace","2","TA","TA","CBlock","TA","TA","Mn","Rec",190,"BLQ","Yes",95,1158,"TA","Y","SBrkr",1176,0,"No",1176,"1","0","1","0","3","1","TA","6","Typ","2","Gd","Attchd","Unf","1",303,"TA","TA","Y",0,"No","No","No","No","None","None","10","WD","Normal","test","5","6","1"
"20","RL",68.87,9000,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","4","7","Gable","Wd Sdng","Wd Sdng","None","None","Fa","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","N","FuseA",998,0,"No",998,"0","0","1","0","3","1","TA","5","Min2","0","No.Fireplace","2Types","Unf","2",460,"Fa","TA","Y",0,"No","Yes","No","No","None","None","5","WD","Normal","test","6","6",">60"
"20","RL",97.83,11075,"No.alley.access","Reg","Lvl","Corner","Gtl","ClearCr","Norm","1Fam","1Story","6","5","Hip","Wd Sdng","Wd Sdng","BrkFace","1","TA","TA","PConc","Gd","TA","No","BLQ",299,"LwQ","Yes",0,1190,"Ex","Y","SBrkr",1522,0,"No",1522,"0","0","2","0","3","1","TA","7","Typ","1","TA","Attchd","Fin","2",552,"TA","TA","Y",0,"Yes","No","No","Yes","GdPrv","None","2","WD","Normal","test","3","3","2"
"20","RL",76.5,17541,"No.alley.access","IR1","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","7","Hip","Wd Sdng","Wd Sdng","None","None","TA","Gd","CBlock","TA","Gd","Mn","BLQ",300,"Unf","No",109,409,"Ex","Y","SBrkr",1325,0,"No",1325,"0","0","2","0","3","1","Gd","6","Typ","1","TA","Detchd","Unf","2",576,"TA","TA","Y",0,"Yes","No","No","No","None","None","7","WD","Normal","test","5","2","1"
"20","RL",82.82,22692,"No.alley.access","IR1","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","5","Gable","MetalSd","MetalSd","None","None","TA","TA","CBlock","TA","TA","No","Rec",587,"Unf","No",486,1073,"TA","Y","SBrkr",1630,0,"No",1630,"0","0","2","0","3","1","TA","6","Mod","1","TA","Detchd","Unf","2",649,"TA","TA","P",0,"Yes","No","No","No","None","None","3","COD","Normal","test","5","6","3"
"20","RL",84,17808,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Feedr","1Fam","1Story","4","5","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf","No",484,484,"TA","N","SBrkr",1242,0,"No",1242,"0","0","1","0","2","1","TA","4","Mod","0","No.Fireplace","Attchd","Unf","1",336,"TA","TA","N",0,"No","No","No","No","None","None","7","WD","Normal","test","5",">60",">60"
"20","RL",102,12671,"No.alley.access","IR1","Lvl","Corner","Gtl","ClearCr","Norm","1Fam","1Story","6","7","Hip","MetalSd","MetalSd","Stone","2","TA","Gd","CBlock","Gd","Fa","No","LwQ",353,"Unf","No",935,1288,"Ex","Y","SBrkr",2422,0,"No",2422,"0","0","3","0","4","1","Gd","6","Min2","2","Gd","Attchd","Fin","2",527,"TA","TA","Y",0,"Yes","No","No","Yes","None","None","7","WD","Normal","test","5","6","1"
"50","RL",70,10512,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","6","6","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","CBlock","TA","TA","No","BLQ",491,"Unf","No",497,988,"Ex","Y","SBrkr",988,638,"No",1626,"0","0","1","1","3","1","Gd","6","Typ","0","No.Fireplace","Attchd","Unf","1",332,"TA","TA","Y",366,"No","No","No","No","None","None","5","WD","Normal","test","5","6","3"
"20","RL",60,5400,"No.alley.access","Reg","HLS","Inside","Gtl","SWISU","Norm","1Fam","1Story","5","5","Gable","MetalSd","MetalSd","None","None","TA","TA","CBlock","TA","TA","No","Rec",453,"Unf","No",411,864,"TA","Y","SBrkr",864,0,"No",864,"0","1","1","0","3","1","TA","6","Typ","0","No.Fireplace","Attchd","Unf","1",399,"TA","TA","Y",0,"No","No","No","No","None","None","5","WD","Normal","test","5","6","3"
"30","RL",64.62,11515,"No.alley.access","IR1","Lvl","CulDSac","Gtl","Edwards","Norm","1Fam","1Story","4","5","Gable","HdBoard","HdBoard","None","None","TA","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","N","SBrkr",943,0,"No",943,"0","0","1","0","3","1","Gd","5","Min2","0","No.Fireplace","Detchd","Unf","1",308,"TA","TA","N",0,"No","Yes","No","No","None","None","8","WD","Normal","test","5","6","1"
"120","RL",39,3869,"No.alley.access","Reg","Lvl","Inside","Mod","Edwards","Norm","TwnhsE","1Story","5","6","Gable","Wd Sdng","Wd Sdng","BrkFace","1","Gd","Ex","CBlock","TA","TA","No","LwQ",283,"GLQ","Yes",0,1038,"Gd","Y","SBrkr",1038,0,"No",1038,"0","0","2","0","2","1","TA","5","Typ","0","No.Fireplace","Attchd","RFn","1",264,"TA","TA","Y",0,"Yes","No","No","No","None","None","7","WD","Normal","test","3","3","2"
"20","RL",58,9280,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","6","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","CBlock","Fa","TA","No","ALQ",557,"Unf","No",785,1342,"Ex","Y","SBrkr",1342,0,"No",1342,"1","0","1","0","4","1","TA","7","Typ","0","No.Fireplace","Detchd","Unf","1",256,"TA","TA","Y",0,"No","No","No","No","None","None","4","WD","Normal","test","5","6","3"
"50","RL",60,11100,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","6","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","PConc","TA","TA","Mn","LwQ",1080,"Unf","No",0,1080,"TA","N","SBrkr",1080,400,"No",1480,"1","0","1","0","4","1","TA","7","Typ","1","Gd","Attchd","Unf","1",253,"TA","TA","Y",0,"No","Yes","No","No","None","None","7","WD","Normal","test","5","6","1"
"50","RL",50,7550,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","4","5","Gambrel","MetalSd","MetalSd","None","None","Fa","Fa","BrkTil","TA","Fa","No","Unf",0,"Unf","No",951,951,"Fa","N","SBrkr",986,376,"No",1362,"0","0","2","0","4","1","TA","7","Typ","0","No.Fireplace","Detchd","Unf","1",280,"Fa","TA","P",0,"No","No","No","No","MnPrv","None","3","WD","Normal","test",">80",">60",">60"
"50","RL",104,23920,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","1Fam","1.5Fin","6","5","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf","No",1105,1105,"Ex","Y","SBrkr",1105,717,"No",1822,"0","0","2","0","4","1","Gd","7","Min2","1","Po","Attchd","Unf","2",515,"TA","TA","P",0,"Yes","Yes","No","No","None","None","4","WD","Normal","test","3","3","2"
"60","RL",75,9317,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","Gd","PConc","Gd","Gd","No","GLQ",497,"Unf","No",282,779,"Ex","Y","SBrkr",1029,929,"No",1958,"1","0","2","1","3","1","Gd","7","Typ","1","TA","Attchd","RFn","2",499,"TA","TA","Y",202,"Yes","No","No","No","None","None","7","CWD","Normal","test","2","2","1"
"20","RL",71,9178,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","Stone","2","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",1643,1643,"Ex","Y","SBrkr",1651,0,"No",1651,"0","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","Fin","3",870,"TA","TA","Y",204,"Yes","No","No","No","None","None","9","New","Partial","test","1","1","1"
"20","RL",93,10481,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Hip","CemntBd","CmentBd","None","None","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",2140,2140,"Ex","Y","SBrkr",2140,0,"No",2140,"0","0","2","1","3","1","Gd","8","Typ","0","No.Fireplace","Attchd","Fin","3",894,"TA","TA","Y",136,"Yes","No","No","No","None","None","6","New","Partial","test","1","1","1"
"20","RL",66,10235,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","Stone","2","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",1643,1643,"Ex","Y","SBrkr",1651,0,"No",1651,"0","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","RFn","3",870,"TA","TA","Y",192,"Yes","No","No","No","None","None","9","New","Partial","test","1","1","1"
"20","RL",75,11750,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","Mn","GLQ",20,"Unf","No",1526,1546,"Ex","Y","SBrkr",1546,0,"No",1546,"0","0","2","0","3","1","Gd","7","Typ","0","No.Fireplace","Attchd","RFn","3",796,"TA","TA","Y",144,"Yes","No","No","No","None","None","6","WD","Normal","test","1","1","1"
"20","RL",73,8760,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","No","GLQ",36,"Unf","No",1453,1489,"Ex","Y","SBrkr",1500,0,"No",1500,"0","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","RFn","2",674,"TA","TA","Y",144,"Yes","No","No","No","None","None","6","WD","Normal","test","1","1","1"
"20","RL",64,7242,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf","No",1270,1270,"Ex","Y","SBrkr",1270,0,"No",1270,"0","0","2","0","2","1","Gd","6","Typ","0","No.Fireplace","Attchd","RFn","2",524,"TA","TA","Y",0,"Yes","No","No","No","None","None","7","WD","Normal","test","1","1","1"
"60","RL",78,9316,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf","No",879,879,"Ex","Y","SBrkr",879,916,"No",1795,"0","0","2","1","3","1","Gd","7","Typ","0","No.Fireplace","Attchd","RFn","2",578,"TA","TA","Y",164,"Yes","No","No","No","None","None","10","WD","Normal","test","1","1","1"
"60","RL",73.8,8883,"No.alley.access","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5","Gable","HdBoard","HdBoard","BrkFace","2","Gd","TA","PConc","Gd","TA","No","GLQ",608,"LwQ","Yes",0,929,"Ex","Y","SBrkr",946,927,"No",1873,"1","0","2","1","3","1","Gd","7","Typ","1","TA","Attchd","RFn","2",619,"TA","TA","Y",108,"Yes","No","No","Yes","GdPrv","None","5","WD","Normal","test","3","3","2"
"20","RL",155,20064,"No.alley.access","IR1","Low","Inside","Sev","ClearCr","Norm","1Fam","1Story","8","6","Shed","Wd Sdng","Wd Sdng","None","None","Gd","TA","CBlock","Gd","Gd","Gd","LwQ",51,"GLQ","Yes",0,966,"Ex","Y","SBrkr",1743,0,"No",1743,"2","0","0","1","0","1","Gd","5","Typ","2","Fa","Attchd","Fin","2",529,"TA","TA","Y",646,"No","No","No","No","None","None","5","WD","Normal","test","4","4","2"
